date,product,feature,region,team,role,usage,sentiment,support_tickets,anomaly_flag,missing_data_flag,time_lag_flag,conflicting_signal_flag,subtle_pattern_flag
2025-08-17,Azure AI,Copilot Chat,Asia,Sales,GPM,107,0.57,4,0,0,0,0,0
2025-08-17,Azure AI,Copilot Chat,LATAM,PM,PM,86,0.56,6,0,0,0,0,0
2025-08-17,Azure AI,Auto Insights,North America,Engineering,Director,106,0.58,9,0,0,0,0,0
2025-08-17,Azure AI,Auto Insights,Europe,Sales,CVP,94,0.54,4,0,0,0,0,0
2025-08-17,Azure AI,Auto Insights,Asia,PM,GPM,97,0.71,8,0,0,0,0,0
2025-08-17,Azure AI,Auto Insights,LATAM,Support,Director,99,0.67,7,0,0,0,0,0
2025-08-17,Azure AI,Predictive Alerts,North America,PM,GPM,118,0.52,3,0,0,0,0,0
2025-08-17,Azure AI,Predictive Alerts,Europe,Sales,CVP,96,0.67,8,0,0,1,0,0
2025-08-17,Azure AI,Predictive Alerts,Asia,Sales,Director,101,0.85,4,0,0,0,0,0
2025-08-17,Azure AI,Predictive Alerts,LATAM,Sales,PM,92,0.5,5,0,0,0,0,0
2025-08-17,Azure AI,Workflow Automation,North America,Engineering,CVP,96,0.74,7,0,0,0,0,0
2025-08-17,Azure AI,Workflow Automation,Europe,Sales,GPM,110,0.49,3,0,0,0,0,0
2025-08-17,Azure AI,Workflow Automation,Asia,PM,Director,110,1.02,7,0,0,0,0,0
2025-08-17,Azure AI,Workflow Automation,LATAM,Engineering,PM,106,1.01,9,0,0,0,0,0
2025-08-17,Power Platform,Copilot Chat,North America,Support,CVP,100,-0.07,3,1,0,0,0,0
2025-08-17,Power Platform,Copilot Chat,Europe,Sales,Director,103,0.95,4,0,0,0,0,0
2025-08-17,Power Platform,Copilot Chat,Asia,Engineering,PM,83,0.44,7,0,0,0,0,0
2025-08-17,Power Platform,Copilot Chat,LATAM,Sales,GPM,104,0.75,6,0,0,1,0,0
2025-08-17,Power Platform,Auto Insights,North America,Support,Director,93,1.02,10,0,0,0,0,0
2025-08-17,Power Platform,Auto Insights,Europe,Sales,Director,89,0.51,7,0,0,0,0,0
2025-08-17,Power Platform,Auto Insights,Asia,Engineering,CVP,77,0.44,3,0,0,1,0,0
2025-08-17,Power Platform,Auto Insights,LATAM,Engineering,GPM,104,0.55,1,0,0,0,0,0
2025-08-17,Power Platform,Predictive Alerts,North America,Support,Director,89,0.37,1,0,0,0,0,0
2025-08-17,Power Platform,Predictive Alerts,Europe,Engineering,CVP,109,0.85,4,0,0,0,0,0
2025-08-17,Power Platform,Predictive Alerts,Asia,Sales,Director,104,0.86,9,0,0,0,0,0
2025-08-17,Power Platform,Predictive Alerts,LATAM,Engineering,GPM,78,1.14,4,0,0,0,0,0
2025-08-17,Power Platform,Workflow Automation,North America,Engineering,CVP,97,0.62,6,0,0,0,0,0
2025-08-17,Power Platform,Workflow Automation,Europe,Support,Director,132,0.85,3,0,0,0,0,0
2025-08-17,Power Platform,Workflow Automation,Asia,Support,GPM,118,0.91,8,1,0,0,0,0
2025-08-17,Power Platform,Workflow Automation,LATAM,PM,CVP,101,0.78,4,0,0,0,0,0
2025-08-17,Dynamics 365,Copilot Chat,North America,Engineering,PM,112,1.14,3,0,0,0,0,0
2025-08-17,Dynamics 365,Copilot Chat,Europe,Engineering,GPM,91,0.89,7,0,0,0,0,0
2025-08-17,Dynamics 365,Copilot Chat,Asia,Support,CVP,87,0.43,10,0,0,1,0,0
2025-08-17,Dynamics 365,Copilot Chat,LATAM,Sales,GPM,98,0.51,7,0,0,1,0,0
2025-08-17,Dynamics 365,Auto Insights,North America,PM,Director,105,0.77,7,0,0,0,0,0
2025-08-17,Dynamics 365,Auto Insights,Europe,Support,GPM,103,0.76,0,0,0,0,0,0
2025-08-17,Dynamics 365,Auto Insights,Asia,Sales,Director,116,0.59,3,0,0,0,0,0
2025-08-17,Dynamics 365,Auto Insights,LATAM,Support,CVP,124,0.6,4,0,0,0,0,0
2025-08-17,Dynamics 365,Predictive Alerts,North America,Support,CVP,90,1.05,3,1,0,0,0,0
2025-08-17,Dynamics 365,Predictive Alerts,Europe,Engineering,Director,104,0.67,7,0,0,0,0,0
2025-08-17,Dynamics 365,Predictive Alerts,Asia,Support,PM,92,0.71,6,0,0,0,0,0
2025-08-17,Dynamics 365,Predictive Alerts,LATAM,Sales,Director,103,0.39,4,0,0,0,0,0
2025-08-17,Dynamics 365,Workflow Automation,North America,Engineering,CVP,101,0.9,2,0,0,0,0,0
2025-08-17,Dynamics 365,Workflow Automation,Europe,Support,GPM,104,0.74,5,0,0,0,0,0
2025-08-17,Dynamics 365,Workflow Automation,Asia,Engineering,CVP,109,0.34,6,0,0,0,0,0
2025-08-17,Dynamics 365,Workflow Automation,LATAM,PM,CVP,109,0.91,6,0,0,0,0,0
2025-08-16,Azure AI,Copilot Chat,North America,PM,GPM,109,0.65,4,0,0,0,0,0
2025-08-16,Azure AI,Copilot Chat,Europe,Engineering,PM,94,0.74,9,0,0,0,0,0
2025-08-16,Azure AI,Copilot Chat,Asia,PM,PM,87,0.61,5,0,0,1,0,0
2025-08-16,Azure AI,Copilot Chat,LATAM,Sales,Director,102,0.7,6,0,0,0,0,0
2025-08-16,Azure AI,Auto Insights,North America,Sales,GPM,120,0.23,6,0,0,0,0,0
2025-08-16,Azure AI,Auto Insights,Europe,Sales,GPM,85,0.7,2,0,0,0,0,0
2025-08-16,Azure AI,Auto Insights,Asia,Sales,CVP,81,0.38,5,0,0,0,0,0
2025-08-16,Azure AI,Auto Insights,LATAM,Engineering,GPM,103,0.83,4,0,0,0,0,0
2025-08-16,Azure AI,Predictive Alerts,North America,PM,Director,96,0.62,7,0,0,0,0,0
2025-08-16,Azure AI,Predictive Alerts,Europe,Sales,CVP,112,0.64,4,0,0,0,0,0
2025-08-16,Azure AI,Predictive Alerts,Asia,Support,GPM,108,0.64,7,0,0,0,0,0
2025-08-16,Azure AI,Predictive Alerts,LATAM,Sales,Director,105,0.94,3,0,0,1,0,0
2025-08-16,Azure AI,Workflow Automation,North America,Support,Director,89,1.02,7,0,0,0,0,0
2025-08-16,Azure AI,Workflow Automation,Europe,Sales,GPM,90,0.55,9,0,0,0,0,0
2025-08-16,Azure AI,Workflow Automation,Asia,PM,Director,94,0.78,9,0,0,0,0,0
2025-08-16,Azure AI,Workflow Automation,LATAM,Support,GPM,94,0.86,11,0,0,1,0,1
2025-08-16,Power Platform,Copilot Chat,North America,Support,Director,106,0.69,5,0,0,0,0,0
2025-08-16,Power Platform,Copilot Chat,Europe,PM,CVP,107,0.88,11,0,0,0,0,1
2025-08-16,Power Platform,Copilot Chat,Asia,Support,CVP,105,0.83,5,0,0,0,0,0
2025-08-16,Power Platform,Copilot Chat,LATAM,Support,Director,95,0.73,4,0,0,0,0,0
2025-08-16,Power Platform,Auto Insights,North America,Support,PM,93,0.49,9,0,0,0,0,0
2025-08-16,Power Platform,Auto Insights,Europe,Sales,CVP,106,0.39,7,0,0,0,0,0
2025-08-16,Power Platform,Auto Insights,Asia,Support,GPM,105,1.07,8,0,0,0,0,0
2025-08-16,Power Platform,Auto Insights,LATAM,Support,PM,97,0.35,6,0,0,0,0,0
2025-08-16,Power Platform,Predictive Alerts,North America,Support,PM,121,0.63,3,0,0,0,0,0
2025-08-16,Power Platform,Predictive Alerts,Europe,Support,CVP,111,1.11,5,0,0,0,0,0
2025-08-16,Power Platform,Predictive Alerts,Asia,Support,CVP,101,0.69,9,0,0,1,0,0
2025-08-16,Power Platform,Predictive Alerts,LATAM,PM,GPM,109,0.41,6,0,0,0,0,0
2025-08-16,Power Platform,Workflow Automation,North America,Support,Director,87,0.6,9,0,0,0,0,0
2025-08-16,Power Platform,Workflow Automation,Europe,PM,PM,106,0.89,3,0,0,0,0,0
2025-08-16,Power Platform,Workflow Automation,Asia,PM,GPM,81,0.74,7,0,0,0,0,0
2025-08-16,Power Platform,Workflow Automation,LATAM,Engineering,GPM,100,0.73,5,0,0,0,0,0
2025-08-16,Dynamics 365,Copilot Chat,North America,PM,PM,99,0.9,6,0,0,0,0,0
2025-08-16,Dynamics 365,Copilot Chat,Europe,Engineering,CVP,93,0.62,7,0,0,0,0,0
2025-08-16,Dynamics 365,Copilot Chat,Asia,Support,CVP,86,0.49,6,0,0,1,0,0
2025-08-16,Dynamics 365,Copilot Chat,LATAM,Engineering,GPM,95,0.5,5,0,0,0,0,0
2025-08-16,Dynamics 365,Auto Insights,North America,Engineering,GPM,105,0.43,2,0,0,0,0,0
2025-08-16,Dynamics 365,Auto Insights,Europe,Sales,CVP,106,0.64,7,0,0,0,0,0
2025-08-16,Dynamics 365,Auto Insights,Asia,Sales,GPM,102,0.59,2,0,0,0,0,0
2025-08-16,Dynamics 365,Auto Insights,LATAM,Support,Director,107,0.33,5,0,0,0,0,0
2025-08-16,Dynamics 365,Predictive Alerts,North America,Support,PM,96,0.75,1,0,0,0,0,0
2025-08-16,Dynamics 365,Predictive Alerts,Europe,Engineering,GPM,87,0.65,9,1,0,1,0,0
2025-08-16,Dynamics 365,Predictive Alerts,Asia,Engineering,GPM,119,0.64,5,0,0,0,0,0
2025-08-16,Dynamics 365,Predictive Alerts,LATAM,Sales,GPM,106,0.97,5,0,0,0,0,0
2025-08-16,Dynamics 365,Workflow Automation,North America,Engineering,CVP,109,0.85,5,0,0,0,0,0
2025-08-16,Dynamics 365,Workflow Automation,Europe,Sales,GPM,102,0.91,3,0,0,0,0,0
2025-08-16,Dynamics 365,Workflow Automation,Asia,Support,PM,118,0.74,6,0,0,0,0,0
2025-08-16,Dynamics 365,Workflow Automation,LATAM,Engineering,Director,90,1.02,10,0,0,0,0,0
2025-08-15,Azure AI,Copilot Chat,North America,Engineering,Director,115,0.78,3,0,0,1,0,0
2025-08-15,Azure AI,Copilot Chat,Europe,Support,CVP,113,0.47,4,0,0,0,0,0
2025-08-15,Azure AI,Copilot Chat,Asia,Sales,GPM,112,1.05,6,0,0,0,0,0
2025-08-15,Azure AI,Copilot Chat,LATAM,Sales,Director,97,0.58,8,0,0,0,0,0
2025-08-15,Azure AI,Auto Insights,North America,PM,PM,114,0.81,5,0,0,0,0,0
2025-08-15,Azure AI,Auto Insights,Europe,Support,GPM,107,0.29,5,0,0,0,0,0
2025-08-15,Azure AI,Auto Insights,Asia,Sales,Director,108,0.74,4,0,0,1,0,0
2025-08-15,Azure AI,Auto Insights,LATAM,PM,PM,100,0.94,6,0,0,0,0,0
2025-08-15,Azure AI,Predictive Alerts,North America,Support,Director,123,0.87,8,0,0,0,0,0
2025-08-15,Azure AI,Predictive Alerts,Europe,PM,GPM,93,0.82,4,0,0,0,0,0
2025-08-15,Azure AI,Predictive Alerts,Asia,Sales,CVP,88,0.75,6,0,0,0,0,0
2025-08-15,Azure AI,Predictive Alerts,LATAM,Support,PM,105,0.81,6,0,0,0,0,0
2025-08-15,Azure AI,Workflow Automation,North America,Sales,PM,110,0.58,1,0,0,0,0,0
2025-08-15,Azure AI,Workflow Automation,Europe,PM,GPM,95,0.93,4,0,0,0,0,0
2025-08-15,Azure AI,Workflow Automation,Asia,Sales,Director,108,0.51,9,1,0,0,0,0
2025-08-15,Azure AI,Workflow Automation,LATAM,PM,PM,107,0.34,3,0,0,0,0,0
2025-08-15,Power Platform,Copilot Chat,North America,Support,CVP,82,0.75,11,0,0,0,0,1
2025-08-15,Power Platform,Copilot Chat,Europe,PM,CVP,88,0.88,3,0,0,0,0,0
2025-08-15,Power Platform,Copilot Chat,Asia,Support,Director,89,0.35,4,0,0,0,0,0
2025-08-15,Power Platform,Copilot Chat,LATAM,Support,PM,93,0.7,4,0,0,0,0,0
2025-08-15,Power Platform,Auto Insights,North America,Support,Director,88,0.97,4,0,0,0,0,0
2025-08-15,Power Platform,Auto Insights,Europe,PM,PM,92,0.36,6,0,0,0,0,0
2025-08-15,Power Platform,Auto Insights,Asia,Engineering,CVP,106,0.65,7,0,1,0,0,0
2025-08-15,Power Platform,Auto Insights,LATAM,Support,GPM,89,0.31,2,0,0,0,0,0
2025-08-15,Power Platform,Predictive Alerts,North America,Sales,Director,91,0.98,6,0,0,0,0,0
2025-08-15,Power Platform,Predictive Alerts,Europe,Engineering,Director,78,0.71,1,0,0,0,0,0
2025-08-15,Power Platform,Predictive Alerts,Asia,Support,GPM,87,0.78,10,0,1,0,0,0
2025-08-15,Power Platform,Predictive Alerts,LATAM,PM,GPM,99,0.87,3,0,0,0,0,0
2025-08-15,Power Platform,Workflow Automation,North America,Sales,GPM,86,0.6,7,0,0,0,0,0
2025-08-15,Power Platform,Workflow Automation,Europe,Sales,Director,95,0.57,2,0,0,1,0,0
2025-08-15,Power Platform,Workflow Automation,Asia,Sales,CVP,101,0.98,2,0,0,0,0,0
2025-08-15,Power Platform,Workflow Automation,LATAM,PM,GPM,115,0.79,7,0,0,0,0,0
2025-08-15,Dynamics 365,Copilot Chat,North America,Engineering,CVP,120,0.71,11,0,0,0,0,1
2025-08-15,Dynamics 365,Copilot Chat,Europe,Support,PM,107,0.67,5,0,0,0,0,0
2025-08-15,Dynamics 365,Copilot Chat,Asia,Engineering,PM,94,0.76,3,0,0,0,0,0
2025-08-15,Dynamics 365,Copilot Chat,LATAM,PM,GPM,109,0.83,1,0,0,0,0,0
2025-08-15,Dynamics 365,Auto Insights,North America,PM,Director,117,0.77,3,0,0,0,0,0
2025-08-15,Dynamics 365,Auto Insights,Europe,Sales,PM,99,0.77,3,0,0,0,0,0
2025-08-15,Dynamics 365,Auto Insights,Asia,PM,CVP,97,0.52,6,0,0,1,0,0
2025-08-15,Dynamics 365,Auto Insights,LATAM,Engineering,CVP,87,0.69,11,0,0,0,0,1
2025-08-15,Dynamics 365,Predictive Alerts,North America,Engineering,CVP,92,0.64,6,0,0,0,0,0
2025-08-15,Dynamics 365,Predictive Alerts,Europe,PM,CVP,101,0.57,6,0,0,0,0,0
2025-08-15,Dynamics 365,Predictive Alerts,Asia,Sales,PM,138,0.62,4,0,0,1,0,0
2025-08-15,Dynamics 365,Predictive Alerts,LATAM,Sales,Director,98,0.85,8,0,0,0,0,0
2025-08-15,Dynamics 365,Workflow Automation,North America,Engineering,CVP,97,0.56,7,0,0,0,0,0
2025-08-15,Dynamics 365,Workflow Automation,Europe,Support,PM,112,0.68,6,0,1,0,0,0
2025-08-15,Dynamics 365,Workflow Automation,Asia,PM,PM,88,0.94,8,0,0,1,0,0
2025-08-15,Dynamics 365,Workflow Automation,LATAM,Engineering,CVP,98,0.43,7,0,0,0,0,0
2025-08-14,Azure AI,Copilot Chat,North America,Support,PM,102,0.66,6,0,0,0,0,0
2025-08-14,Azure AI,Copilot Chat,Europe,Engineering,PM,107,0.62,7,0,0,0,0,0
2025-08-14,Azure AI,Copilot Chat,Asia,Sales,PM,107,0.69,9,1,0,0,0,0
2025-08-14,Azure AI,Copilot Chat,LATAM,Support,CVP,103,0.54,2,0,0,0,0,0
2025-08-14,Azure AI,Auto Insights,North America,PM,GPM,85,0.79,4,0,0,0,0,0
2025-08-14,Azure AI,Auto Insights,Europe,Sales,Director,98,0.72,4,0,0,0,0,0
2025-08-14,Azure AI,Auto Insights,Asia,Sales,CVP,96,0.39,8,1,0,0,0,0
2025-08-14,Azure AI,Auto Insights,LATAM,Sales,CVP,99,0.75,4,0,0,0,0,0
2025-08-14,Azure AI,Predictive Alerts,North America,Engineering,GPM,100,0.41,6,0,0,0,0,0
2025-08-14,Azure AI,Predictive Alerts,Europe,Support,PM,87,0.8,1,0,0,0,0,0
2025-08-14,Azure AI,Predictive Alerts,Asia,PM,CVP,92,0.75,6,0,0,0,0,0
2025-08-14,Azure AI,Predictive Alerts,LATAM,PM,GPM,100,0.7,4,0,0,0,0,0
2025-08-14,Azure AI,Workflow Automation,North America,Engineering,PM,91,0.64,2,0,0,0,0,0
2025-08-14,Azure AI,Workflow Automation,Europe,Support,CVP,86,0.84,6,0,0,0,0,0
2025-08-14,Azure AI,Workflow Automation,Asia,Sales,CVP,102,0.99,3,0,0,0,0,0
2025-08-14,Azure AI,Workflow Automation,LATAM,PM,GPM,118,0.6,8,1,0,0,0,0
2025-08-14,Power Platform,Copilot Chat,North America,Sales,Director,94,0.54,1,0,0,1,0,0
2025-08-14,Power Platform,Copilot Chat,Europe,PM,Director,99,0.9,6,0,0,1,0,0
2025-08-14,Power Platform,Copilot Chat,Asia,PM,PM,93,0.85,5,0,0,1,0,0
2025-08-14,Power Platform,Copilot Chat,LATAM,Engineering,CVP,98,1.0,5,0,0,0,0,0
2025-08-14,Power Platform,Auto Insights,North America,Engineering,GPM,124,0.99,5,0,0,0,0,0
2025-08-14,Power Platform,Auto Insights,Europe,PM,PM,80,0.7,5,0,0,0,0,0
2025-08-14,Power Platform,Auto Insights,Asia,Engineering,PM,99,0.94,2,0,0,0,0,0
2025-08-14,Power Platform,Auto Insights,LATAM,Sales,PM,111,0.41,5,0,0,1,0,0
2025-08-14,Power Platform,Predictive Alerts,North America,PM,PM,94,-0.08,6,0,0,0,0,0
2025-08-14,Power Platform,Predictive Alerts,Europe,Sales,CVP,111,0.76,5,0,0,1,0,0
2025-08-14,Power Platform,Predictive Alerts,Asia,PM,GPM,82,0.65,3,0,0,0,0,0
2025-08-14,Power Platform,Predictive Alerts,LATAM,Engineering,GPM,88,0.77,7,0,0,0,0,0
2025-08-14,Power Platform,Workflow Automation,North America,Support,GPM,124,0.5,5,0,0,1,1,0
2025-08-14,Power Platform,Workflow Automation,Europe,Support,Director,106,0.59,4,0,0,0,0,0
2025-08-14,Power Platform,Workflow Automation,Asia,PM,Director,98,0.8,5,0,0,0,0,0
2025-08-14,Power Platform,Workflow Automation,LATAM,PM,GPM,105,0.57,4,0,0,0,0,0
2025-08-14,Dynamics 365,Copilot Chat,North America,Sales,Director,112,0.72,2,0,0,0,0,0
2025-08-14,Dynamics 365,Copilot Chat,Europe,Support,PM,91,0.67,3,0,0,0,0,0
2025-08-14,Dynamics 365,Copilot Chat,Asia,PM,CVP,110,0.81,8,0,0,0,0,0
2025-08-14,Dynamics 365,Copilot Chat,LATAM,Sales,PM,98,0.49,4,0,0,0,0,0
2025-08-14,Dynamics 365,Auto Insights,North America,Support,CVP,103,0.81,2,0,0,0,0,0
2025-08-14,Dynamics 365,Auto Insights,Europe,Support,CVP,92,0.48,4,0,0,0,0,0
2025-08-14,Dynamics 365,Auto Insights,Asia,Sales,GPM,104,0.48,9,0,0,0,0,0
2025-08-14,Dynamics 365,Auto Insights,LATAM,Support,CVP,109,0.69,2,1,0,0,0,0
2025-08-14,Dynamics 365,Predictive Alerts,North America,PM,CVP,86,0.65,7,0,0,0,0,0
2025-08-14,Dynamics 365,Predictive Alerts,Europe,PM,GPM,122,0.68,5,0,0,0,0,0
2025-08-14,Dynamics 365,Predictive Alerts,Asia,Support,GPM,102,0.2,8,0,0,1,0,0
2025-08-14,Dynamics 365,Predictive Alerts,LATAM,Sales,PM,104,0.29,6,0,0,0,0,0
2025-08-14,Dynamics 365,Workflow Automation,North America,Sales,CVP,117,0.69,1,0,0,0,0,0
2025-08-14,Dynamics 365,Workflow Automation,Europe,PM,CVP,107,1.04,8,0,0,1,0,0
2025-08-14,Dynamics 365,Workflow Automation,Asia,PM,Director,97,0.63,3,0,0,0,0,0
2025-08-14,Dynamics 365,Workflow Automation,LATAM,PM,Director,103,0.34,6,0,0,0,0,0
2025-08-13,Azure AI,Copilot Chat,North America,Engineering,CVP,78,0.54,6,0,0,0,0,0
2025-08-13,Azure AI,Copilot Chat,Europe,Support,PM,89,0.9,7,0,0,0,0,0
2025-08-13,Azure AI,Copilot Chat,Asia,PM,PM,100,0.86,5,0,0,0,0,0
2025-08-13,Azure AI,Copilot Chat,LATAM,Support,CVP,101,0.89,2,0,0,0,0,0
2025-08-13,Azure AI,Auto Insights,North America,Engineering,PM,116,0.75,4,0,0,0,0,0
2025-08-13,Azure AI,Auto Insights,Europe,PM,GPM,103,0.95,6,0,0,0,0,0
2025-08-13,Azure AI,Auto Insights,Asia,Sales,GPM,96,0.66,5,0,0,0,0,0
2025-08-13,Azure AI,Auto Insights,LATAM,Support,Director,98,0.65,8,0,0,0,0,0
2025-08-13,Azure AI,Predictive Alerts,North America,Engineering,GPM,108,0.83,4,1,0,0,0,0
2025-08-13,Azure AI,Predictive Alerts,Europe,PM,PM,94,0.76,9,0,0,0,0,0
2025-08-13,Azure AI,Predictive Alerts,Asia,Sales,GPM,111,0.66,4,0,0,0,0,0
2025-08-13,Azure AI,Predictive Alerts,LATAM,PM,CVP,126,0.3,3,0,0,0,1,0
2025-08-13,Azure AI,Workflow Automation,North America,PM,Director,108,0.53,4,0,0,0,0,0
2025-08-13,Azure AI,Workflow Automation,Europe,Support,CVP,90,0.65,5,0,0,0,0,0
2025-08-13,Azure AI,Workflow Automation,Asia,Sales,Director,100,0.9,6,0,0,0,0,0
2025-08-13,Azure AI,Workflow Automation,LATAM,Support,Director,97,0.65,7,0,0,0,0,0
2025-08-13,Power Platform,Copilot Chat,North America,Support,CVP,104,0.42,5,0,0,1,0,0
2025-08-13,Power Platform,Copilot Chat,Europe,Sales,PM,109,0.74,4,0,0,0,0,0
2025-08-13,Power Platform,Copilot Chat,Asia,Sales,Director,93,0.99,9,0,0,0,0,0
2025-08-13,Power Platform,Copilot Chat,LATAM,PM,Director,113,1.08,8,0,0,0,0,0
2025-08-13,Power Platform,Auto Insights,North America,Support,CVP,105,0.57,4,0,0,0,0,0
2025-08-13,Power Platform,Auto Insights,Europe,Engineering,GPM,101,0.72,5,0,0,1,0,0
2025-08-13,Power Platform,Auto Insights,Asia,PM,PM,115,0.62,9,0,0,0,0,0
2025-08-13,Power Platform,Auto Insights,LATAM,Support,CVP,90,0.4,5,0,0,1,0,0
2025-08-13,Power Platform,Predictive Alerts,North America,Support,GPM,100,0.65,6,0,0,0,0,0
2025-08-13,Power Platform,Predictive Alerts,Europe,PM,Director,128,0.53,6,0,0,0,0,0
2025-08-13,Power Platform,Predictive Alerts,Asia,PM,CVP,105,0.59,4,0,0,0,0,0
2025-08-13,Power Platform,Predictive Alerts,LATAM,PM,CVP,98,0.6,8,1,0,1,0,0
2025-08-13,Power Platform,Workflow Automation,North America,Support,Director,102,0.38,3,0,0,1,0,0
2025-08-13,Power Platform,Workflow Automation,Europe,Sales,CVP,96,0.82,9,0,0,0,0,0
2025-08-13,Power Platform,Workflow Automation,Asia,Sales,GPM,121,0.69,2,0,0,0,0,0
2025-08-13,Power Platform,Workflow Automation,LATAM,Support,GPM,97,0.44,2,0,1,0,0,0
2025-08-13,Dynamics 365,Copilot Chat,North America,PM,CVP,79,0.41,8,0,0,0,0,0
2025-08-13,Dynamics 365,Copilot Chat,Europe,PM,PM,98,0.66,6,0,0,0,0,0
2025-08-13,Dynamics 365,Copilot Chat,Asia,Engineering,PM,102,0.82,6,0,0,1,0,0
2025-08-13,Dynamics 365,Copilot Chat,LATAM,Engineering,PM,93,0.49,4,0,0,0,0,0
2025-08-13,Dynamics 365,Auto Insights,North America,Sales,GPM,76,0.45,2,0,0,0,0,0
2025-08-13,Dynamics 365,Auto Insights,Europe,PM,PM,103,0.56,2,0,0,0,0,0
2025-08-13,Dynamics 365,Auto Insights,Asia,PM,PM,106,0.3,6,0,0,0,0,0
2025-08-13,Dynamics 365,Auto Insights,LATAM,PM,CVP,90,0.47,7,0,0,0,0,0
2025-08-13,Dynamics 365,Predictive Alerts,North America,Support,PM,95,0.7,9,0,0,0,0,0
2025-08-13,Dynamics 365,Predictive Alerts,Europe,Sales,CVP,99,0.66,8,0,0,0,0,0
2025-08-13,Dynamics 365,Predictive Alerts,Asia,Engineering,PM,93,0.95,3,0,0,1,0,0
2025-08-13,Dynamics 365,Predictive Alerts,LATAM,Sales,PM,92,0.65,5,0,0,0,0,0
2025-08-13,Dynamics 365,Workflow Automation,North America,Engineering,Director,98,0.51,3,0,0,0,0,0
2025-08-13,Dynamics 365,Workflow Automation,Europe,Support,PM,105,0.56,6,0,0,0,0,0
2025-08-13,Dynamics 365,Workflow Automation,Asia,Sales,GPM,106,1.08,5,0,0,0,0,0
2025-08-13,Dynamics 365,Workflow Automation,LATAM,Engineering,PM,97,0.78,4,0,0,1,0,0
2025-08-12,Azure AI,Copilot Chat,North America,PM,GPM,107,0.71,9,0,0,0,0,0
2025-08-12,Azure AI,Copilot Chat,Europe,PM,Director,100,0.52,6,0,0,0,0,0
2025-08-12,Azure AI,Copilot Chat,Asia,Support,Director,100,0.75,6,0,0,0,0,0
2025-08-12,Azure AI,Copilot Chat,LATAM,Sales,PM,111,0.68,5,0,0,1,0,0
2025-08-12,Azure AI,Auto Insights,North America,Support,CVP,93,0.49,5,0,0,0,0,0
2025-08-12,Azure AI,Auto Insights,Europe,Sales,GPM,112,0.53,2,0,0,1,0,0
2025-08-12,Azure AI,Auto Insights,Asia,PM,Director,104,0.6,5,0,0,0,0,0
2025-08-12,Azure AI,Auto Insights,LATAM,Engineering,PM,114,1.03,3,0,1,0,0,0
2025-08-12,Azure AI,Predictive Alerts,North America,Engineering,CVP,96,0.53,5,0,0,1,0,0
2025-08-12,Azure AI,Predictive Alerts,Europe,Sales,CVP,99,0.45,11,0,0,1,0,0
2025-08-12,Azure AI,Predictive Alerts,Asia,Sales,PM,94,0.79,8,0,0,0,0,0
2025-08-12,Azure AI,Predictive Alerts,LATAM,Engineering,GPM,111,0.68,6,0,1,0,0,0
2025-08-12,Azure AI,Workflow Automation,North America,Engineering,CVP,96,0.89,5,0,0,0,0,0
2025-08-12,Azure AI,Workflow Automation,Europe,Sales,Director,106,1.06,2,0,0,0,0,0
2025-08-12,Azure AI,Workflow Automation,Asia,Engineering,PM,105,0.92,4,0,0,0,0,0
2025-08-12,Azure AI,Workflow Automation,LATAM,PM,GPM,106,0.66,2,0,0,0,0,0
2025-08-12,Power Platform,Copilot Chat,North America,Sales,Director,109,0.67,5,0,0,0,0,0
2025-08-12,Power Platform,Copilot Chat,Europe,Engineering,PM,97,1.22,7,0,0,0,0,0
2025-08-12,Power Platform,Copilot Chat,Asia,Support,PM,94,0.56,5,0,0,0,0,0
2025-08-12,Power Platform,Copilot Chat,LATAM,PM,Director,102,0.43,5,0,0,0,0,0
2025-08-12,Power Platform,Auto Insights,North America,Engineering,GPM,108,0.55,5,0,0,0,0,0
2025-08-12,Power Platform,Auto Insights,Europe,PM,CVP,88,0.7,8,0,0,0,0,0
2025-08-12,Power Platform,Auto Insights,Asia,Engineering,Director,94,0.61,6,0,0,0,0,0
2025-08-12,Power Platform,Auto Insights,LATAM,PM,GPM,99,0.4,1,0,0,0,0,0
2025-08-12,Power Platform,Predictive Alerts,North America,Sales,Director,98,0.63,3,0,0,0,0,0
2025-08-12,Power Platform,Predictive Alerts,Europe,Sales,GPM,99,0.85,5,0,1,0,0,0
2025-08-12,Power Platform,Predictive Alerts,Asia,Engineering,Director,86,0.95,10,0,0,0,0,0
2025-08-12,Power Platform,Predictive Alerts,LATAM,Engineering,PM,105,0.95,1,0,0,1,0,0
2025-08-12,Power Platform,Workflow Automation,North America,Sales,GPM,96,0.55,8,0,0,0,0,0
2025-08-12,Power Platform,Workflow Automation,Europe,Engineering,Director,96,0.86,8,1,0,0,0,0
2025-08-12,Power Platform,Workflow Automation,Asia,Sales,Director,100,0.57,4,0,0,0,0,0
2025-08-12,Power Platform,Workflow Automation,LATAM,Engineering,Director,107,0.8,5,0,0,0,0,0
2025-08-12,Dynamics 365,Copilot Chat,North America,Sales,CVP,86,0.76,5,0,0,1,0,0
2025-08-12,Dynamics 365,Copilot Chat,Europe,PM,Director,90,0.41,8,0,0,0,0,0
2025-08-12,Dynamics 365,Copilot Chat,Asia,Sales,CVP,105,0.64,5,0,0,0,0,0
